Bacteria;Acidobacteriota;Aminicenantia,Bacteria;Acidobacteriota;Blastocatellia,Bacteria;Actinobacteriota;Acidimicrobiia,Bacteria;Actinobacteriota;Actinobacteria,Bacteria;Actinobacteriota;Coriobacteriia,Bacteria;Actinobacteriota;Thermoleophilia,Bacteria;Bacteroidota;Bacteroidia,Bacteria;Bdellovibrionota;Bdellovibrionia,Bacteria;Bdellovibrionota;Oligoflexia,Bacteria;Campilobacterota;Campylobacteria,Bacteria;Chloroflexi;Anaerolineae,Bacteria;Cyanobacteria;Vampirivibrionia,Bacteria;Dependentiae;Babeliae,Bacteria;Desulfobacterota;Desulfovibrionia,Bacteria;Desulfobacterota;Desulfuromonadia,Bacteria;Elusimicrobiota;Elusimicrobia,Bacteria;Elusimicrobiota;Lineage IIa,Bacteria;Fibrobacterota;Fibrobacteria,Bacteria;Firmicutes;Bacilli,Bacteria;Firmicutes;Clostridia,Bacteria;Firmicutes;Incertae Sedis,Bacteria;Firmicutes;Limnochordia,Bacteria;Firmicutes;Moorellia,Bacteria;Firmicutes;Negativicutes,Bacteria;Firmicutes;uncultured,Bacteria;Fusobacteriota;Fusobacteriia,Bacteria;Myxococcota;Polyangia,Bacteria;Myxococcota;bacteriap25,Bacteria;Nitrospirota;Nitrospiria,Bacteria;Patescibacteria;Saccharimonadia,Bacteria;Proteobacteria;Alphaproteobacteria,Bacteria;Proteobacteria;Gammaproteobacteria,Bacteria;Spirochaetota;Brachyspirae,Bacteria;Spirochaetota;Spirochaetia,Bacteria;Synergistota;Synergistia,Bacteria;Verrucomicrobiota;Lentisphaeria,Bacteria;Verrucomicrobiota;Verrucomicrobiae,label
0.0,0.0,0.0,0.0036082474226804126,0.013544018058690745,0.0,0.22699805867716621,0.0,0.0,0.0,0.0,0.0,0,0.005240174672489083,0.0,0.0,0,0.0,0.011631146399219947,0.10860776242281682,0.0,0.0,0.0,0.008846930293314334,0.0,0.0,0.0,0,0,0.017857142857142856,0.0,0.03168970497214772,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.002577319587628866,0.11202031602708803,0.0,0.13526371913706833,0.0,0.0,0.0,0.0,0.014883061658398299,0,0.0002911208151382824,0.0,0.0,0,0.6666666666666666,0.1164507591586572,0.15826227580123492,0.0,0.0,0.0,0.0010093813086331789,0.0,0.0,0.4782608695652174,0,0,0.0,0.0,0.004889622446874355,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0010309278350515464,0.009311512415349887,0.0,0.12506493861591886,0.0,0.0,0.0,0.0,0.001771793054571226,0,0.010189228529839884,0.0,0.0,0,0.0,0.11888842457166736,0.19078947368421054,0.0,0.0,0.0,0.0008906305664410402,0.0,0.0,0.0,0,0,0.0,0.0,0.0024757582009490406,0.0,0.0,0.0,0.0,0.014492753623188406,0.0
0.0,0.0,0.0,0.0,0.0014108352144469526,0.0,0.1255297623930222,0.0,0.0,0.0,0.0,0.001417434443656981,0,0.001455604075691412,0.0,0.0,0,0.0,0.001810837163950411,0.1314319317847692,0.0,0.0,0.0,0.025115781973637334,0.0,0.0,0.0,0,0,0.0,0.0,0.00022694450175366206,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0010309278350515464,0.0536117381489842,0.0,0.1569737237853061,0.0,0.0,0.0,0.0,0.01771793054571226,0,0.02416302765647744,0.0,0.0,0,0.0,0.04318150160189441,0.14885327844751545,0.0,0.0,0.0,0.033131457071606696,0.0,0.0,0.0,0,0,0.0,0.0,0.008561997111615432,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.002061855670103093,0.013261851015801355,0.0,0.04752139556503431,0.0,0.0,0.0,0.0,0.0,0,0.0008733624454148472,0.0,0.0,0,0.0,0.015531411060036217,0.350668920905616,0.0,0.0,0.0,0.21392946205913788,0.0,0.0,0.0,0,0,0.05357142857142857,0.0,0.014441922838869404,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.009875846501128669,0.0,0.15639952970770787,0.0,0.0,0.0,0.0,0.0007087172218284905,0,0.0026200873362445414,0.0,0.0,0,0.0,0.008009472071319126,0.09982358129961776,0.0,0.0,0.0,0.004750029687685548,0.0,0.0,0.0,0,0,0.0,0.0,0.03490819063338147,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.007216494845360825,0.03781038374717833,0.0,0.07869193120608099,0.0,0.0,0.0,0.0,0.0,0,0.0002911208151382824,0.0,0.0,0,0.0,0.08462181362306728,0.21971478976771538,0.0,0.0,0.0,0.0040969006056287855,0.0,0.007722007722007722,0.0,0,0,0.05357142857142857,0.0,0.008830204250051578,0.0,0.0,0.0,0.0,0.0,0.5
0.0,0.0,0.0,0.0005154639175257732,0.018340857787810385,0.0,0.15418478112268613,0.0,0.0,0.0,0.0,0.002126151665485471,0,0.004949053857350801,0.0,0.0,0,0.0,0.02918233737289316,0.18652602175830638,0.0,0.0,0.0,0.11940387127419547,0.0,0.0,0.0,0,0,0.03571428571428571,0.0,0.009737982257066227,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.004123711340206186,0.0832392776523702,0.0,0.024635660186476362,0.0,0.0,0.0,0.0,0.002126151665485471,0,0.0005822416302765648,0.0,0.0,0,0.0,0.09109903886335144,0.17086886209938254,0.0,0.0,0.0,0.11512884455527847,0.0,0.03861003861003861,0.0,0,0,0.03571428571428571,0.0,0.0045388900350732415,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.002577319587628866,0.042607223476297966,0.0,0.08577365816312581,0.0,0.0,0.0,0.0,0.0,0,0.04046579330422125,0.0,0.0,0,0.0,0.08357709987463435,0.15609379594236988,0.0,0.0,0.0,0.17794798717491983,0.0,0.0,0.0,0,0,0.03571428571428571,0.0,0.006127501547348876,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.002577319587628866,0.143058690744921,0.0,0.028627676154540236,0.0,0.07142857142857142,0.0,0.0,0.0,0,0.01601164483260553,0.0,0.0,0,0.0,0.09102939128012258,0.1872610996765657,0.0,0.0,0.0,0.0016031350195938724,0.0,0.0,0.0,0,0,0.07142857142857142,0.0,0.03604291314214978,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0005154639175257732,0.02200902934537246,0.0,0.1117491045306647,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.007591586571945953,0.1248897383122611,0.0,0.0,0.0,0.04387839923999525,0.0,0.0,0.0,0,0,0.05357142857142857,0.0,0.0007633587786259542,0.0,0.0,0.0,0.0,0.13043478260869565,0.25
0.0,0.0,0.0,0.002061855670103093,0.008465011286681716,0.0,0.12711563175019824,0.0,0.0,0.0,0.0,0.0,0,0.0005822416302765648,0.0,0.0,0,0.0,0.004387797743418303,0.10824022346368715,0.0,0.0,0.0,0.15039781498634366,0.0,0.0,0.0,0,0,0.0,0.0,0.032019806065607594,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.002577319587628866,0.007054176072234763,0.0,0.1543488365734285,0.0,0.0,0.0014044943820224719,0.0,0.0,0,0.027074235807860263,0.0,0.0,0,0.0,0.019013790221479313,0.1394810349897089,0.0,0.0,0.0,0.036812730079563,0.0,0.0,0.0,0,0,0.017857142857142856,0.0,0.022818238085413656,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0010309278350515464,0.027934537246049662,0.0,0.09632789216088371,0.0,0.0,0.0,0.0,0.006024096385542169,0,0.0002911208151382824,0.0,0.0,0,0.0,0.03238612620142081,0.19802999117906497,0.0,0.0,0.0,0.0010093813086331789,0.0,0.0,0.0,0,0,0.017857142857142856,0.0,0.0010934598720858263,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0015463917525773195,0.15688487584650113,0.0,0.05714598200858557,0.0,0.0,0.0,0.0,0.009922041105598866,0,0.03668122270742358,0.0,0.0,0,0.0,0.04060454102242652,0.2316230520435166,0.0,0.0,0.0,0.012943830898943118,0.0,0.0,0.0,0,0,0.05357142857142857,0.0,0.0015886115122756344,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0015463917525773195,0.04091422121896163,0.0,0.13952916085636946,0.0,0.0,0.0,0.0,0.00035435861091424523,0,0.0020378457059679767,0.0,0.0,0,0.0,0.06052374982588104,0.15164657453690092,0.057971014492753624,0.0,0.0,0.0050469065431658945,0.0,0.05791505791505792,0.0,0,0,0.0,0.0,0.02816174953579534,0.0,0.0,0.0,0.0,0.0,0.5
0.0,0.0,0.0,0.005670103092783505,0.03893905191873589,0.0,0.17734394225248135,0.0,0.0,0.0,0.0,0.0031892274982282067,0,0.006404657933042212,0.0,0.0,0,0.0,0.016576124808469147,0.1384886798000588,0.0,0.0,0.0,0.02297826861417884,0.0,0.3590733590733591,0.0,0,0,0.07142857142857142,0.00819672131147541,0.003858056529812255,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0015463917525773195,0.018340857787810385,0.0,0.08399639078008367,0.0,0.0,0.0,0.0,0.0,0,0.004949053857350801,0.0,0.0,0,0.0,0.009123833402980917,0.11786974419288444,0.0,0.0,0.0,0.12005700035625223,0.0,0.0,0.043478260869565216,0,0,0.0,0.00819672131147541,0.04206725809779245,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0005154639175257732,0.025112866817155757,0.0,0.1283733902058896,0.0,0.0,0.0014044943820224719,0.0,0.019844082211197732,0,0.0040756914119359534,0.0,0.0,0,0.0,0.032107535868505364,0.07725668920905616,0.0,0.013422818791946308,0.0,0.006768792304951906,0.010638297872340425,0.0,0.0,0,0,0.017857142857142856,0.0,0.09737982257066227,0.0,0.0,0.0,0.0,0.014492753623188406,0.25
0.0,0.0,0.0,0.002061855670103093,0.15011286681715574,0.0,0.07275859240423263,0.0,0.0,0.0,0.0,0.041105598866052445,0,0.0002911208151382824,0.0,0.0,0,0.0,0.02381947346427079,0.18193178476918553,0.0,0.0,0.0,0.03152832205201282,0.0,0.0,0.0,0,0,0.0,0.00819672131147541,0.0026201774293377346,0.0,0.0,0.0,0.0,0.0,0.5
0.0,0.0,0.0,0.003092783505154639,0.07025959367945823,0.0,0.09195308014108769,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00961136648558295,0.2191634813290209,0.0,0.0,0.0,0.08478802992518704,0.0,0.0,0.17391304347826086,0,0,0.0,0.0,0.040396121312151846,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.04486455981941309,0.0,0.0843518442566921,0.0,0.0,0.0,0.0,0.0,0,0.0023289665211062593,0.0,0.0,0,0.0,0.026396434043738683,0.15355777712437518,0.0,0.0,0.0,0.06590666191663698,0.0,0.0,0.0,0,0,0.0,0.0,0.0016505054672993605,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.018905191873589165,0.0,0.0939217455499959,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.006825463156428472,0.1025433695971773,0.0,0.0,0.0,0.12949768436052725,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
0.0,0.0,0.0,0.006701030927835051,0.09198645598194131,0.0,0.16391873786673228,0.0,0.0,0.0,0.0,0.0,0,0.007860262008733625,0.0,0.0,0,0.0,0.08747736453545062,0.31534842693325493,0.0,0.0,0.0,0.010093813086331789,0.0,0.0,0.21739130434782608,0,0,0.0,0.0,0.014875180524035485,0.0,0.0,0.0,0.0,0.0,0.5
0.0,0.0,0.0,0.0010309278350515464,0.11794582392776523,0.0,0.003089710988980942,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.03531132469703301,0.321890620405763,0.0,0.0,0.0,0.026718916993231208,0.0,0.0,0.0,0,0,0.0,0.0,0.03693005983082319,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.010309278350515464,0.06913092550790068,0.0,0.08396904820495994,0.0,0.0,0.0,0.0,0.0,0,0.039301310043668124,0.0,0.0,0,0.0,0.03134141245298788,0.08541605410173478,0.0,0.0,0.0,0.029509559434746466,0.0,0.0,0.0,0,0,0.0,0.0,0.1368475345574582,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0005154639175257732,0.023702031602708805,0.0,0.06400896836464058,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.041022426521799694,0.17171420170538076,0.0,0.0,0.0,0.06988481178007362,0.0,0.0,0.0,0,0,0.0,0.0,0.014359397565504436,0.0,0.0,0.0,0.0,0.014492753623188406,0.25
0.0,0.0,0.0,0.0,0.015237020316027089,0.0,0.13170918437098406,0.0,0.0,0.0056179775280898875,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.010586432650787018,0.06641428991473096,0.0,0.0,0.0,0.024522028262676642,0.0,0.0,0.0,0,0,0.05357142857142857,0.0,0.1003919950484836,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.005154639175257732,0.014108352144469526,0.0,0.1262953544964865,0.0,0.0,0.0,0.0,0.0,0,0.0017467248908296944,0.0,0.0,0,0.0,0.01351163114639922,0.08023375477800647,0.0,0.0,0.0,0.07819736373352333,0.0,0.011583011583011582,0.0,0,0,0.017857142857142856,0.0,0.00823189601815556,0.0,0.0,0.0,0.0,0.0,0.5
0.0,0.0,0.0,0.0,0.000564334085778781,0.0,0.12145571869958713,0.0,0.0,0.0,0.0,0.0031892274982282067,0,0.020378457059679767,0.0,0.0,0,0.0,0.003621674327900822,0.16734048809173774,0.0,0.0,0.0,0.06869730435815224,0.0,0.0,0.0,0,0,0.0,0.0,0.007736744377965752,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0010309278350515464,0.019751693002257337,0.0,0.1203346731195144,0.0,0.0,0.0,0.0,0.0,0,0.0040756914119359534,0.0,0.0,0,0.0,0.010516785067558156,0.1398118200529256,0.014492753623188406,0.013422818791946308,0.0,0.006709416933855837,0.0,0.0,0.0,0,0,0.017857142857142856,0.0,0.0004126263668248401,0.0,0.0,0.0,0.0,0.028985507246376812,0.5
0.0,0.0,0.0,0.005670103092783505,0.014108352144469526,0.0,0.14291964017171138,0.0,0.0,0.0,0.0,0.0,0,0.014847161572052401,0.0,0.0,0,0.0,0.027441147792171612,0.17083210820346956,0.0,0.0,0.0,0.05219095119344496,0.0,0.0,0.0,0,0,0.0,0.0,0.009469775118630081,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.004123711340206186,0.03329571106094808,0.0,0.12274081973040221,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00605933974091099,0.14830197000882092,0.0,0.0,0.0,0.1350195938724617,0.0,0.0,0.0,0,0,0.0,0.0,0.025768516608211264,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0015463917525773195,0.003668171557562077,0.0,0.1818828097230197,0.0,0.0,0.0,0.0,0.001417434443656981,0,0.018922852983988356,0.0,0.0,0,0.0,0.006337930073826438,0.09758159364892678,0.043478260869565216,0.0,0.0,0.02766892293076832,0.0,0.0,0.0,0,0,0.0,0.0,0.1207757375696307,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0005154639175257732,0.0039503386004514675,0.0,0.1120772154321494,0.0,0.0,0.0,0.0,0.13819985825655565,0,0.001455604075691412,0.0,0.0,0,0.0,0.04039559827273993,0.09364892678623934,0.0,0.0,0.0,0.01900011875074219,0.0,0.0,0.0,0,0,0.017857142857142856,0.0,0.003507324118011141,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.008762886597938144,0.07759593679458239,0.0,0.08503540863478522,0.0,0.0,0.008426966292134831,0.0,0.24273564847625798,0,0.009315866084425037,0.0,0.0,0,0.0,0.21096252960022288,0.22827844751543663,0.0,0.0,0.0,0.04560028500178126,0.0,0.0,0.0,0,0,0.0,0.0,0.10365174334639983,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0005154639175257732,0.009311512415349887,0.0,0.03420556147978016,0.0,0.0,0.0,0.0,0.007795889440113395,0,0.0,0.0,0.0,0,0.0,0.028694804290291125,0.2552925610114672,0.0,0.0,0.0,0.020900130625816412,0.0,0.0,0.0,0,0,0.0,0.00819672131147541,0.00699401691768104,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.004123711340206186,0.003386004514672686,0.0,0.41013862685587726,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.011143613316617913,0.10338870920317554,0.0,0.0,0.0,0.016565728535803348,0.0,0.0,0.0,0,0,0.0,0.040983606557377046,0.026820713843614608,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.005670103092783505,0.058972911963882615,0.0,0.16460230224482542,0.0,0.0,0.0,0.0,0.0,0,0.004657933042212519,0.0,0.0,0,0.0,0.017272600640757765,0.11096001176124669,0.0,0.0,0.0,0.004809405058781618,0.010638297872340425,0.0,0.0,0,0,0.0,0.0,0.01460697338559934,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.01044018058690745,0.0,0.1516419216361797,0.0,0.14285714285714285,0.0,0.0,0.07264351523742027,0,0.005531295487627365,0.0,0.0,0,0.0,0.11317732274690068,0.12669067921199648,0.043478260869565216,0.0,0.0,0.0033250207813798837,0.0,0.0,0.0,0,0,0.0,0.00819672131147541,0.017474726635031978,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0015463917525773195,0.012979683972911963,0.0,0.11172176195554097,0.0,0.0,0.0,0.0,0.0063784549964564135,0,0.0002911208151382824,0.0,0.0,0,0.0,0.016018944142638252,0.059872096442222876,0.0,0.0,0.0,0.05937537109606935,0.0,0.0,0.0,0,0,0.0,0.0,0.11605116566948628,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.010309278350515464,0.03470654627539503,0.0,0.02679572362125065,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.7150020894274969,0.3132534548662158,0.0,0.0,0.0,0.006887543047144045,0.0,0.0,0.0,0,0,0.125,0.18032786885245902,0.08044151021250258,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.010309278350515464,0.045146726862302484,0.0,0.1629344051622782,0.0,0.0,0.0,0.0,0.0010630758327427356,0,0.009315866084425037,0.0,0.0,0,0.0,0.021172865301574036,0.21203322552190532,0.0,0.0,0.0,0.09060681629260182,0.0,0.0,0.0,0,0,0.0,0.0,0.012358159686403962,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.022855530474040632,0.0,0.033932135728542916,0.0,0.0,0.0014044943820224719,0.0,0.0007087172218284905,0,0.0002911208151382824,0.0,0.0,0,0.0,0.018108371639504107,0.20879888268156424,0.0,0.0,0.0,0.02006887543047144,0.0,0.0,0.0,0,0,0.0,0.0,0.07610893336084176,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0005154639175257732,0.002257336343115124,0.0,0.21398299291827305,0.0,0.0,0.06601123595505617,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0009054185819752055,0.06795795354307557,0.0,0.0,0.0,0.022384514903218144,0.0,0.0,0.0,0,0,0.0,0.0,0.01636063544460491,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0015463917525773195,0.014108352144469526,0.0,0.14898969184917835,0.0,0.0,0.0,0.0,0.005315379163713678,0,0.0017467248908296944,0.0,0.0,0,0.0,0.03280401170079398,0.1488900323434284,0.0,0.0,0.0,0.032775204845030284,0.0,0.0,0.0,0,0,0.017857142857142856,0.0,0.012935836599958738,0.0,0.0,0.0,0.0,0.028985507246376812,0.0
0.0,0.0,0.0,0.003092783505154639,0.029627539503386004,0.0,0.11593251852459464,0.0,0.14285714285714285,0.0014044943820224719,0.0,0.002126151665485471,0,0.0017467248908296944,0.0,0.0,0,0.0,0.004178854993731718,0.12963099088503383,0.0,0.0,0.0,0.019890749317183234,0.0,0.0,0.0,0,0,0.0,0.0,0.07874974210852073,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0005154639175257732,0.00536117381489842,0.0,0.20605364613239274,0.0,0.0,0.0,0.0,0.004252303330970942,0,0.0020378457059679767,0.0,0.0,0,0.0,0.013024098063797186,0.1788812114084093,0.0,0.0,0.0,0.1129319558247239,0.0,0.0,0.0,0,0,0.0,0.0,0.0018980812873942644,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.004123711340206186,0.02341986455981941,0.0,0.15049353348098324,0.0,0.0,0.0,0.0,0.002126151665485471,0,0.0011644832605531296,0.0,0.0,0,0.0,0.012606212564424015,0.22383122610996767,0.0,0.0,0.0,0.11014131338320865,0.0,0.0,0.0,0,0,0.0,0.0,0.0012378791004745203,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.002577319587628866,0.051354401805869074,0.0,0.12137369097421595,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.005641454241537819,0.2254483975301382,0.0,0.0,0.0,0.0012468827930174563,0.0,0.0,0.0,0,0,0.0,0.0,0.12005364142768724,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0,0.004796839729119639,0.0,0.1718480846526126,0.0,0.0,0.0,0.0,0.004961020552799433,0,0.01339155749636099,0.0,0.0,0,0.0,0.00745229140548823,0.1242281681858277,0.0,0.0,0.0,0.01846574041087757,0.0,0.003861003861003861,0.0,0,0,0.0,0.0,0.008995254796781515,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0015463917525773195,0.04147855530474041,0.0,0.16627019932737266,0.0,0.0,0.0,0.0,0.0,0,0.001455604075691412,0.0,0.0,0,0.0,0.036007800529321635,0.44207586004116434,0.0,0.020134228187919462,0.0,0.03010331314570716,0.0,0.0,0.0,0,0,0.05357142857142857,0.04918032786885246,0.0016917681039818444,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.06237113402061856,0.05869074492099323,0.0,0.15049353348098324,0.0,0.0,0.0056179775280898875,0.0,0.0,0,0.0002911208151382824,0.0,0.0,0,0.0,0.01594929655940939,0.11728168185827698,0.0,0.0,0.0,0.0014843842774017338,0.010638297872340425,0.0,0.0,0,0,0.0,0.0,0.1256859913348463,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0005154639175257732,0.0014108352144469526,0.0,0.10975309654663276,0.0,0.0,0.0,0.0,0.0,0,0.0002911208151382824,0.0,0.0,0,0.0,0.006128987324139852,0.058990002940311675,0.0,0.0,0.0,0.15526659541622134,0.0,0.0,0.0,0,0,0.0,0.03278688524590164,0.18615638539302662,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0015463917525773195,0.05445823927765237,0.0,0.15366527219533535,0.0,0.0,0.0,0.0,0.0,0,0.03056768558951965,0.0,0.0,0,0.0,0.018944142638250453,0.23879006174654513,0.13043478260869565,0.0,0.0,0.03319083244270277,0.0,0.0,0.0,0,0,0.0,0.0,0.036249226325562205,0.0,0.0,0.0,0.0,0.043478260869565216,0.25
0.0,0.0,0.0,0.03917525773195876,0.024548532731376974,0.0,0.1416345391408963,0.0,0.0,0.0,0.0,0.0,0,0.0040756914119359534,0.0,0.0,0,0.0,0.06428471932023959,0.2569832402234637,0.0,0.0,0.0,0.01555634722717017,0.0,0.0,0.0,0,0,0.0,0.0,0.011656694862801733,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.005670103092783505,0.005079006772009029,0.0,0.24181773439422524,0.0,0.0,0.0,0.0,0.0,0,0.021251819505094614,0.0,0.0,0,0.0,0.011143613316617913,0.376102616877389,0.0,0.006711409395973154,0.0,0.02173138582116138,0.0,0.0,0.0,0,0,0.0,0.0,0.18799257272539716,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0036082474226804126,0.020316027088036117,0.0,0.07401635085992399,0.0,0.0,0.0,0.0,0.0,0,0.0011644832605531296,0.0,0.0,0,0.0,0.2503134141245299,0.10919582475742429,0.0,0.0,0.0,0.016387602422515142,0.0,0.0,0.0,0,0,0.03571428571428571,0.0,0.013080255828347431,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0015463917525773195,0.09001128668171557,0.0,0.07303201815546988,0.0,0.0,0.0,0.0,0.0063784549964564135,0,0.0002911208151382824,0.0,0.0,0,0.0,0.14967265635882435,0.1351808291678918,0.0,0.0,0.0,0.07125044531528323,0.0,0.0,0.0,0,0,0.0,0.0,0.0002475758200949041,0.001301841175376604,0.0,0.0,0.0,0.0,0.5
0.0,0.0,0.0,0.0015463917525773195,0.136568848758465,0.0,0.20211631531457633,0.0,0.0,0.0,0.0,0.0,0,0.0008733624454148472,0.0,0.0,0,0.0,0.03635603844546594,0.16958247574242868,0.0,0.0,0.0,0.0038000237501484386,0.0,0.0,0.0,0,0,0.0,0.0,0.0010934598720858263,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.007216494845360825,0.001693002257336343,0.0,0.2087332184945178,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.005780749407995543,0.08548956189356072,0.0,0.0,0.0,0.03764398527490797,0.0,0.019305019305019305,0.0,0,0,0.0,0.03278688524590164,0.01782545904683309,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.017010309278350514,0.045146726862302484,0.0,0.10972575397150904,0.0,0.0,0.0,0.0,0.0,0,0.0017467248908296944,0.0,0.0,0,0.0,0.03524167711380415,0.23099823581299617,0.0,0.0,0.0,0.2391046194038713,0.0,0.0,0.043478260869565216,0,0,0.0,0.0,0.031008871466886734,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0015463917525773195,0.0417607223476298,0.0,0.2540945506247778,0.0,0.0,0.0,0.0,0.0,0,0.08529839883551674,0.0,0.0,0,0.0,0.0325950689511074,0.27315495442516907,0.0,0.0,0.0,0.007481296758104738,0.0,0.0,0.0,0,0,0.0,0.0,0.002248813699195379,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.0005154639175257732,0.004232505643340858,0.0,0.17810953435594565,0.0,0.0,0.0,0.0,0.0,0,0.0002911208151382824,0.0,0.0,0,0.0,0.004457445326647165,0.14411202587474273,0.0,0.0,0.0,0.03978149863436647,0.0,0.0,0.0,0,0,0.0,0.0,0.004580152671755725,0.0,0.0,0.0,0.0,0.014492753623188406,0.0
0.0,0.5625,0.0,0.005154639175257732,0.21896162528216703,0.0,0.41776720531539663,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.005293216325393509,0.12073654807409585,0.0,0.0,0.0,0.013121957012231327,0.0,0.12355212355212356,0.5652173913043478,0,0,0.0,0.21311475409836064,0.003981844439859707,0.0,0.26666666666666666,0.0,0.0,0.0,0.25
0.0,0.0,0.0,0.005670103092783505,0.0008465011286681715,0.0,0.23793508872665628,0.0,0.0,0.0,0.0,0.0,0,0.010480349344978166,0.0,0.0,0,0.0,0.011631146399219947,0.11658335783593061,0.0,0.0,0.0,0.13632585203657524,0.0,0.0,0.0,0,0,0.0,0.0,0.12034247988446461,0.0,0.0,0.0,0.0,0.0,0.0
